region,sic_2d,year,count_companies,count_patents,sum_rdex,sum_capex,mean_assets,sum_sales,sum_ebitda
Europe,20,1998,4,85,708.35721,2706.7862499999997,17588.86,77932.611,10463.33507
Europe,20,1999,6,126,686.096992,2365.88534,12578.69,72364.7485,10280.7582
Europe,20,2000,3,66,758.01199,2935.21242,20379.58,67780.9583,10541.921489999999
Europe,20,2001,4,85,714.902979,3014.63914,18643.81,66334.1316,9832.3874303
Europe,20,2002,4,65,917.4401710000001,3394.38996,21654.87,81869.7525,12891.7914
Europe,20,2003,6,77,1144.7222732999999,4866.421374,22228.19,115665.11807999999,18759.441541
Europe,20,2004,5,60,1414.680217,4816.38831,27311.75,119988.631,18750.75177
Europe,20,2005,2,49,1176.622002,3041.7579,41882.42,75092.2698,11134.84401
Europe,20,2006,4,47,1634.582478,5319.64781,29972.01,109422.5092,17359.95219
Europe,20,2007,2,42,1723.294998,4940.09128,54239.35,101853.31610000001,16493.652000000002
Europe,20,2008,3,25,1941.3009029999998,6132.25731,44385.91,120021.3089,20056.1106
Europe,20,2009,4,37,1536.5499969999998,6851.54367,63593.03,154003.7763,33064.67061
Europe,20,2010,5,71,1767.33351,8488.389683,58689.64,177106.1483,38563.5358
Europe,20,2011,4,54,1766.700099,9310.399010000001,67639.5,148636.5859,36829.841799
Europe,20,2012,3,70,1917.128,9267.2389,88245.04,144827.0943,34011.820004
Europe,20,2013,3,129,1928.0329960000001,9593.6858,93715.69,151452.18529999998,34151.623
Europe,20,2014,5,147,1944.3879020000002,10572.95036,68405.21,171066.2859,42459.97619
Europe,20,2015,5,131,1964.747105,10479.33041,64170.55,162441.4556,39633.64582
Europe,20,2016,4,167,1999.0479010000001,9629.84606,102420.7,146223.4389,34693.6882
Europe,21,1983,1,1,0,199.134,3010.93,6550.3203,429.51599
Europe,21,1989,1,1,95.256004,873.44501,18655.55,15281.243,2434.666
Europe,21,1992,1,1,62.033001,515.93304,49464.51,18641.674,2965.48
Europe,21,2000,1,1,11.118,35.049,1723.95,1222.046,253.91701
Europe,21,2001,1,1,85.804001,748.96399,25057.59,35580.902,4429.7979
Europe,21,2002,1,1,99.789001,809.57898,26212.32,37549.633,4661.1118
Europe,21,2004,1,3,128.37199,638.02795,33867.21,60949.875,5226.8481
Europe,21,2005,1,1,113.44101,654.86298,32737.98,16335.476,4738.7329
Europe,21,2007,1,1,85.324997,825.46899,37161.97,19878.717,6369.6011
Europe,21,2008,1,2,73.095001,654.93103,40276.81,17721.152,5926.5435
Europe,21,2011,1,2,125.85001,792.38702,42134.79,23925.428,8927.5605
Europe,21,2012,1,1,151.237,1079.796,44439.17,24701.979,9501.8877
Europe,21,2013,1,1,150.823,951.34802,44552.57,25291.922,9873.1299
Europe,21,2014,1,4,115.277,824.07599,40762.95,21764.023,8787.5498
Europe,21,2015,1,4,88.475998,712.23199,46472.02,19323.158,7564.6982
Europe,21,2016,1,2,65.386002,722.948,49067.95,18198.309,7028.3867
Europe,23,1995,1,1,0,76.120003,2421.79,1855.046,343.84799
Europe,23,1999,1,2,0,147.76901,2553.29,1943.1981,391.54602
Europe,23,2000,1,5,0,194.586,2699.5,1927.4391,367.87
Europe,23,2001,1,8,0,162.47301,2510.9,1867.0851,341.061
Europe,23,2002,1,7,0,98.897003,2771.34,2088.426,312.741
Europe,23,2003,1,5,0,131.57199,3397.97,2341.761,405.00198
Europe,23,2004,1,1,0,155.549,3551.7,2386.2629,357.01999
Europe,23,2005,1,2,0,85.638,2850.36,2180.9099,264.73602
Europe,25,1989,1,7,0,0,715.68,879.37201,157.65831
Europe,25,1990,1,3,0,0,819.3,1015.6466,192.62585
Europe,25,1991,1,4,0,0,901.49,1032.6761,118.10619
Europe,25,1992,1,6,0,0,841.96,924.56055,103.54607
Europe,25,1993,1,2,0,0,796.82,917.02332,107.75287
Europe,25,1994,1,9,0,0,997.96,1154.4585,159.08641
Europe,25,1995,1,5,0,72.98555,1114.61,1283.522,209.61597
Europe,25,1996,1,3,0,63.907379,1087.14,1291.9191,220.47795
Europe,25,1997,1,12,0,71.048759,1043.79,1295.3978,217.79205
Europe,25,1998,1,10,0,69.271713,1346,1460.5674,251.50961
Europe,25,1999,1,9,0,40.092041,1336.07,1363.1293,236.54305
Europe,25,2000,1,13,0,88.251648,1476.81,1593.224,271.32687
Europe,25,2001,1,13,0,57.874096,1519.86,1540.3414,227.93491
Europe,25,2002,1,18,22.041855,51.430992,1688.83,1775.9436,268.70068
Europe,25,2003,1,10,21.437386,56.746021,2129.87,2086.9924,321.56079
Europe,25,2004,1,13,23.098585,44.838428,2324.8,2337.0332,336.96759
Europe,25,2005,1,12,21.236067,71.966667,2490.52,2265.1804,349.2153
Europe,25,2006,2,20,27,127.538,1931.18,3600.55902,472.702999
Europe,25,2007,1,15,33,140,3450,3028,416
Europe,25,2008,1,11,35,131,2717,2942,284
Europe,25,2009,1,18,28,63,2383,2376,213
Europe,25,2010,1,11,31.000002,71,2434,2445,257
Europe,25,2011,1,10,34,111,2451,2573,230
Europe,25,2012,1,11,32,76,2440,2529,255
Europe,25,2013,1,22,35,69,2213,2636,261
Europe,25,2014,1,10,0,73.300003,2338.4,2694.6001,282.29999
Europe,25,2015,2,12,40.6370001,63.7519999,1289.2,3082.43597,324.6220002
Europe,25,2016,1,22,39,84,2721,2821,364.99997
Europe,26,1990,1,1,0,0,3344.09,1778.9021,265.24869
Europe,26,1991,2,2,15.971804,0,5161.85,5291.2279,716.73233
Europe,26,1992,2,4,11.633245,0,4519.33,4645.396699999999,608.71849
Europe,26,1993,1,2,13.468681,0,5095.08,2814.0217,541.32013
Europe,26,1994,2,6,20.919314900000003,457.24249,5884.52,6626.594,1080.4335
Europe,26,1995,2,12,28.240508999999996,822.99556,6603.99,9817.5664,1861.01812
Europe,26,1996,2,9,53.4990249,1536.0247,10415.24,15622.3472,2298.45582
Europe,26,1997,2,11,45.766424199999996,650.75711,9005.78,12915.502700000001,1875.77358
Europe,26,1998,3,12,5.7059999,883.98999,7288.87,18239.3428,3698.63236
Europe,26,1999,3,20,45.7979992,413.33043,6311.78,15614.0149,2860.72187
Europe,26,2000,3,28,46.6189993,229.66218199999997,6725.61,15455.475,3169.26976
Europe,26,2001,3,27,122.21099799999999,852.8324140000001,11966.38,24114.223299999998,4823.90177
Europe,26,2002,3,47,144.274002,1679.4486200000001,12816.85,28379.9839,5764.89251
Europe,26,2003,3,57,172.327003,2678.43247,14985.27,32483.1291,4732.74872
Europe,26,2004,3,44,174.776002,2477.99989,15974.55,35009.0107,4727.10703
Europe,26,2005,3,32,164.366999,2173.36202,14930.59,31030.4313,3317.17126
Europe,26,2006,4,19,180.542226,2280.34259,14090.2,45053.6134,5933.98696
Europe,26,2007,2,16,137.7297587,1198.03,13723.98,24690.2996,2596.34912
Europe,26,2008,3,29,201.943485,1760.19696,13589.24,33899.6232,2331.6075
Europe,26,2009,2,18,127.679807,607.24701,10750.99,18100.3981,199.48227000000003
Europe,26,2010,3,43,134.144917,1121.68933,10240.59,27307.7514,3533.3531
Europe,26,2011,2,44,114.799444,531.37402,10947.85,19541.341699999997,2029.30217
Europe,26,2012,4,64,197.768382,1704.44729,12521.05,41487.3496,4830.50432
Europe,26,2013,3,16,181.885393,1663.2143899999999,15429.68,37451.2362,4289.6126
Europe,26,2014,2,13,147.634695,1677.29529,11614.45,20154.0344,2444.576
Europe,26,2015,2,11,174.830008,1507.22901,14417.49,21984.046000000002,3099.1599
Europe,26,2016,3,19,201.54342300000002,1750.59283,11799.68,27931.3649,4088.9431
Europe,27,1983,1,3,13.884,52.638,268.09,351.814,100.307
Europe,27,1985,1,1,24.68,97.561005,539.38,629.47498,170.97299
Europe,27,1988,2,5,100.01,414.327,1178.05,2706.6637,630.941296
Europe,27,1989,1,1,0,0,692.72,575.7403,104.41855
Europe,27,1990,1,2,9.3676443,0,734.7,646.47766,126.98965
Europe,27,1991,2,13,137.38339,305.350291,1615.64,3457.6027,1039.81025
Europe,27,1992,2,9,135.48205000000002,326.19135,1650.05,3214.1063700000004,914.33685
Europe,27,1993,2,7,183.16094900000002,424.813819,1582.81,3648.75742,1086.17095
Europe,27,1994,1,4,28.015362,38.276798,1290.01,1216.8765,192.52415
Europe,27,1995,1,6,34.040947,66.555397,1096.33,1165.9407,192.03371
Europe,27,1996,3,5,391.20421200000004,640.40002,2377.35,6711.33152,2187.8869999999997
Europe,27,1997,2,8,54.4245,67.988754,1279.13,1804.04191,626.20231
Europe,27,1998,2,9,380.66614,566.98051,2755.26,6232.8024,1507.5614620000001
Europe,27,1999,2,9,351.656301,453.801088,2547.02,6031.33459,1660.1745099999998
Europe,27,2000,2,17,505.65203,449.432428,3225.16,6117.94405,1448.33683
Europe,27,2001,3,14,462.452,672.1054,6383.97,12817.66634,2192.15897
Europe,27,2002,3,13,362.51627,505.907283,5860.52,13722.86251,2048.20807
Europe,27,2003,3,20,344.23247699999996,482.253087,5884.89,14271.4807,2279.46662
Europe,27,2004,2,12,31.743599,278.234749,6225.29,8812.2663,1202.4241499999998
Europe,27,2005,3,8,158.13,413.90018,6036.47,12281.2868,2243.7578
Europe,27,2006,3,14,199.042321,430.381663,6335.98,14533.6199,2286.19212
Europe,27,2007,2,8,238.37876,274.501237,2548.66,6710.536700000001,1214.4495200000001
Europe,27,2008,2,9,17.056269,947.995689,18338.66,12427.089899999999,3608.27934
Europe,27,2009,3,11,17.29722,1147.22263,12244.94,14130.69699,4082.87407
Europe,27,2010,1,9,18.27306,49.20903,682.03,743.58533,97.456322
Europe,27,2011,1,5,19.3358,51.295799,652.46,844.22339,142.06219
Europe,27,2012,1,12,18.686161,56.362316,674.37,734.83704,135.66457
Europe,27,2013,1,12,37.340801,58.178303,804.99,855.67108,171.701
Europe,27,2014,1,19,21.82509,42.759357,685.04,700.92688,134.66229
Europe,27,2015,2,13,16.390919,131.793999,8572.07,9458.317000000001,2954.17496
Europe,27,2016,1,8,15.13226,30.0144,563.65,577.40204,96.671387
Europe,28,1980,3,67,328.528,721.60301,3397.62,17843.4291,1782.6009999999999
Europe,28,1981,3,110,310.749998,630.16899,3286.4,17266.053,1720.0260099999998
Europe,28,1982,4,97,735.607992,1069.23298,5488.81,28915.9489,2774.72098
Europe,28,1983,5,149,772.475993,1566.65299,4931.07,30699.1111,3463.20004
Europe,28,1984,7,256,906.965005,1641.98402,4139.94,38052.4528,4498.34794
Europe,28,1985,7,266,1173.630961,2357.882987,4868.58,47035.2522,5386.91697
Europe,28,1986,9,284,2232.934,3758.43801,6147.25,61686.8884,8367.68813
Europe,28,1987,9,294,3101.844994,4575.24793,7026.2,78262.2938,11198.77697
Europe,28,1988,15,376,3362.8735806,5719.1979651,4689.9,83590.8724904,12769.2304722
Europe,28,1989,31,2259,9401.984291,7157.3440286,6214.5,231829.0682445,35091.4837913
Europe,28,1990,33,2345,13082.8491114,9981.9399182,7583.79,283295.4700871,40360.2018219
Europe,28,1991,36,2387,13182.7604385,7184.43637785,7228.08,288439.17925301,35622.2489629
Europe,28,1992,36,2403,14293.5930169,6099.6567347,7084.68,269479.06945219997,33463.32923
Europe,28,1993,37,2494,13989.4529349,8705.3519483,7016.29,264210.736699,32068.9919282
Europe,28,1994,37,2297,17215.288862,15405.85708328,8502.05,316720.3333999,43927.471182
Europe,28,1995,38,2371,19223.4766576,16097.64039789,9369.31,352110.556744,51256.7732028
Europe,28,1996,43,2670,22260.2432368,20019.03220853,9099.41,370515.8021355,56574.8764536
Europe,28,1997,45,3218,25800.454095,22160.14854807,8961.71,369228.40542962,57720.637069
Europe,28,1998,46,3807,25152.41982,22153.74800372,9939.34,399530.9851868,60545.554243
Europe,28,1999,54,4041,24370.7877282,24173.548511,8582.35,354979.8424106,49482.641613
Europe,28,2000,54,3985,27725.050105,21502.66630542,9605.43,403083.25842969463,66636.133517
Europe,28,2001,58,4343,28289.061972,21385.64807438,8898.55,402711.7454432,69690.1161809
Europe,28,2002,59,4273,32747.886921,23967.86182556,9326.17,453286.31874495,80759.76755039999
Europe,28,2003,59,3877,36551.565185,24279.139843852,10389.96,505885.1503482,89978.15032988
Europe,28,2004,57,3022,43130.8952269,23140.701153867,12105.23,524369.3411719,97981.8872868
Europe,28,2005,55,2362,37079.2378966,23248.005714443,12398.35,517886.0723657,98256.89175928
Europe,28,2006,57,2598,42716.016425,28419.41649348,13924.54,587818.5867007,120892.2227527
Europe,28,2007,54,2370,52484.246854,31649.713056448,16320.47,655835.2822693,136600.3341562
Europe,28,2008,53,2116,49773.410808,32847.706403252,16886.04,708022.8546386,134114.63157311
Europe,28,2009,54,2158,52728.3625481,33168.788185569,18297.01,677041.80364608,143771.16227413
Europe,28,2010,53,3012,56635.546861099996,29708.247950446,19361.23,731623.1849947,158405.7752351
Europe,28,2011,56,2866,56664.6477906,34293.412767187,18874.89,777395.3752293,173323.4541773
Europe,28,2012,55,3275,59523.3798129,36625.2315521,19410.38,786363.6545683,175859.9251162
Europe,28,2013,62,3654,61442.017586099995,43170.665202834,18249.54,818235.1709966,172460.22431
Europe,28,2014,62,3810,59950.1444604,40102.5160850021,18990.58,746252.00681939,161737.3996565
Europe,28,2015,65,3472,61481.7717643,41920.608048531,19906.81,713025.9262666,166075.9126543
Europe,28,2016,59,3100,61441.2844286,39806.212479904,21929.8,677747.7085758001,162917.661208
Europe,29,1980,1,4,148,4087,42396.01,49368.012,8647.0039
Europe,29,1981,1,12,201,5627,44316,49192,6696
Europe,29,1982,1,7,227.00002,6239,42548,47524,6236
Europe,29,1983,1,8,269,4700,39457,47122,6845
Europe,29,1984,1,4,310,4837,39688,50830,7294.9995
Europe,29,1985,1,8,347,5038,43741,53281,8457
Europe,29,1986,1,17,378,4855,41995,39941,6543
Europe,29,1987,1,22,380,4530,50204,45228,6806
Europe,29,1988,1,26,473,5837,53075,46141,8204
Europe,29,1989,2,38,910.77444,5630,50100.75,83702.152,14441.4624
Europe,29,1990,2,36,1065.0711900000001,6714.29,59843.15,103496.56700000001,17196.9766
Europe,29,1991,2,45,1197.34332,6713.6099,61799.62,102030.80900000001,16230.6377
Europe,29,1992,2,44,557.54999,6134.8198,53691.18,92637.277,12148.293
Europe,29,1993,4,40,1348.30901,8306,41487.01,155152.211,17368.254100000002
Europe,29,1994,5,71,1682.206,12340.6499,37780.63,159120.095,21936.2128
Europe,29,1995,4,56,1823.756,11816.8599,46058.74,163148.763,25123.2268
Europe,29,1996,5,61,1876.958,14204.8398,41796.51,202690.087,30934.0986
Europe,29,1997,4,65,1766.85602,13001.6204,42672.54,179586.973,28375.1465
Europe,29,1998,5,115,2148.334091,19562.981,44669.92,184297.201,28887.1307
Europe,29,1999,5,109,1493.22505,16280.2852,60638.4,220498.867,35375.2768
Europe,29,2000,5,138,1767.11965,24060.0205,82170.19,451956.23,80576.1989
Europe,29,2001,4,92,1184.30997,8159.5471,80412.01,351185.016,58991.3023
Europe,29,2002,5,115,1362.9759999,31419.8184,77422.76,410781.097,65061.8882
Europe,29,2003,4,104,829.42398,28382.3982,85887.16,382730.456,60953.3138
Europe,29,2004,5,88,1824.9980193,41002.6938,98432.7,638368.418,106654.8806
Europe,29,2005,5,81,1601.3899860000001,31007.533799,105793.44,600331.241,127940.336
Europe,29,2006,5,89,1725.759012,50170.080500000004,116638.16,695256.408,142124.351
Europe,29,2007,5,65,2185.22599,64774.541,141618.14,789788.041,166986.335
Europe,29,2008,5,74,2184.57,72512.5655,141383.29,913207.401,165817.35199999998
Europe,29,2009,4,57,2173.28895,66858.475,171179.2,599179.635,121812.556
Europe,29,2010,4,76,2369.15403,64404.837,186772.11,703723.504,137753.271
Europe,29,2011,4,78,2259.27699,71589.728,205028.76,841961.61,152113.633
Europe,29,2012,5,91,2626.5760299999997,88846.2332,187507.13,989265.468,158316.6182
Europe,29,2013,4,130,2813.62999,89100.783,220341.15,875863.81,124918.543
Europe,29,2014,5,157,2747.34198,81349.673,177132.48,836890.322,99710.6001
Europe,29,2015,5,172,2039.610995,72549.424,162072.36,537789.758,55614.19823
Europe,29,2016,5,167,1994.917009,58679.0639,159734.51,455036.336,59258.9003
Europe,30,1989,1,7,0,0,11792.52,9549.8135,1476.9471
Europe,30,1990,2,4,0,0,8051.94,14565.5422,1356.58617
Europe,30,1991,2,2,0,0,7683.11,15262.9735,1816.969356
Europe,30,1992,2,5,0,0,7481.51,13796.5789,1798.392804
Europe,30,1993,2,6,0,0,6697.53,12234.4012,1474.819838
Europe,30,1994,2,8,0,488.56403,7043.81,14720.6363,2133.34362
Europe,30,1995,2,15,0,800.7132330000001,7821.65,15963.9861,2532.68069
Europe,30,1996,2,11,0,1056.73752,8125.55,16760.3208,2733.7893599999998
Europe,30,1997,2,7,0,1136.627052,7986.03,16972.2834,2363.48566
Europe,30,1998,2,16,0,1492.41577,9418.31,20610.0557,2719.61153
Europe,30,1999,2,15,0,1356.93763,9087.35,19162.0094,2658.01487
Europe,30,2000,4,21,607.1281944,1784.8886834,8206.88,27202.684182,3273.534417
Europe,30,2001,3,24,624.953,1889.95879,10155.21,26398.5493,2887.18474
Europe,30,2002,4,42,740.0720283,1482.1919044,8265.97,30373.267986,3375.0749657
Europe,30,2003,3,75,1004.37306,1892.72702,12742.95,35696.9283,4016.65994
Europe,30,2004,3,82,1304.0836199999999,2058.0988199999997,14032.96,39785.1899,4770.81424
Europe,30,2005,3,78,946.184743,2021.1237700000001,13150.69,31584.2837,4219.421
Europe,30,2006,4,114,911.2853605,2424.8120767,11721.99,41429.109430000004,5074.8793349
Europe,30,2007,4,87,1214.7223543,2598.3576995,12355.38,49395.072909999995,6093.350095
Europe,30,2008,3,89,1026.21142,2489.85106,15365.39,44432.6866,4806.21932
Europe,30,2009,3,61,1045.89741,1466.59634,15361,42539.1961,4329.14577
Europe,30,2010,3,85,1069.02529,2228.84996,16056.98,46600.5095,5986.586
Europe,30,2011,4,86,1140.2778338,3300.0693419,12761.79,51672.98572,6457.101871
Europe,30,2012,4,113,1226.6858696,3624.4769111,13472.14,56033.71965,7806.567618
Europe,30,2013,3,150,1337.03208,3852.1507500000002,18209.84,56343.817500000005,7861.1097
Europe,30,2014,3,217,1195.13254,3273.9988399999997,17150.62,48537.5848,6683.4028
Europe,30,2015,3,220,1132.1918799999999,2838.09572,16101.7,48250.2651,6966.2517
Europe,30,2016,2,193,930.7155799999999,2533.61448,21367.41,42418.258,6030.657
Europe,31,1987,1,6,0,27.799999,2141.4,488.70001,42.399998
Europe,31,1988,1,6,0,0,NaN,0,0
Europe,31,1989,1,7,0,0,NaN,0,0
Europe,31,1990,1,3,0,0,NaN,0,0
Europe,31,1991,1,3,0,0,NaN,0,0
Europe,31,1992,1,5,0,33.128002,929.09,957.47498,124.74001
Europe,31,1993,1,4,0,29.607,1226.15,1013.348,121.44
Europe,31,1994,1,3,0,18.452999,866,634.88501,81.499001
Europe,31,1995,1,3,0,23.975,621.44,675.20898,77.094002
Europe,31,1996,1,10,0,31.092999,592.66,741.138,80.096001
Europe,31,1997,1,5,0,36.313,610.05,736.875,99.762001
Europe,31,1998,1,5,0,26.678999,621.43,697.42102,46.625999
Europe,31,1999,1,4,0,23.611,560.58,767.685,85.479996
Europe,31,2000,1,1,0,18.879999,544.8,783.89801,84.730995
Europe,31,2001,1,1,0,12.573999,529.86,736.27399,67.864998
Europe,31,2003,1,2,0,12.837,501.89,769.315,92.385994
Europe,31,2005,1,2,0,23.143999,567.25,966.88605,101.974
Europe,31,2006,1,1,0,32.113003,651.12,1070.3929,115.861
Europe,31,2008,1,2,14.8,44.753002,1031.44,1249.5649,118.439
Europe,31,2009,1,1,10.2,15.153999,1139.37,1029.374,40.438
Europe,31,2011,1,3,0,37.087002,1544.55,1565.147,247.54399
Europe,31,2012,1,2,14.610001,35.492001,1813.16,1771.726,288.42001
Europe,31,2013,1,4,22.386,57.050999,1934.89,2037.812,327.569
Europe,31,2014,1,6,26.140001,68.955002,2131.29,2350.707,364.586
Europe,31,2015,1,7,26.210001,68.451004,2215.84,2432.4771,377.323
Europe,31,2016,1,13,25.395,69.352997,4649.54,2810.4971,466.63098
Europe,32,1989,1,10,0,0,1207.93,723.74005,176.96484
Europe,32,1990,1,13,0,0,1453.07,879.64075,182.83803
Europe,32,1991,1,12,0,0,1671.27,984.80859,174.24147
Europe,32,1992,1,11,0,0,1647.81,997.27155,175.02501
Europe,32,1993,1,11,0,0,1513.66,850.65363,121.13668
Europe,32,1994,1,3,0,129.937,1710.71,1099.7567,170.10031
Europe,32,1995,1,5,0,135.28113,1902.52,1299.5986,238.92009
Europe,32,1996,1,3,0,150.25577,1688.37,1217.1857,214.00615
Europe,32,1997,1,6,0,135.73047,1483.35,1150.319,212.66727
Europe,32,1998,2,10,6.5814881,136.54803,1109.65,1617.33694,262.968049
Europe,32,1999,3,13,32.8460702,337.38359,1021.06,2594.80235,467.0427093
Europe,32,2000,3,27,25.0379,265.00106,967.88,2449.1784970000003,430.04552959999995
Europe,32,2001,4,33,73.295004,1570.153578,7384.84,14516.71834,3027.358843
Europe,32,2002,1,1,18.1,90.199997,827.6,803.70001,159.3
Europe,32,2003,1,5,22.599998,74.800003,971.2,981.90002,208.60001
Europe,32,2004,1,11,21.6,153.2,1088.9,1210.4,260.60001
Europe,32,2005,1,5,28.699999,162,1445.4,1488.5,-358.79999
Europe,32,2006,1,4,25.900002,92.600006,2128.1,1542.9,-22.299999
Europe,32,2007,1,4,27.300001,38.5,2179.9,1468.7999,331
Europe,32,2008,1,7,23.800001,26.1,1898.7,1202.6,212.59999
Europe,32,2009,1,3,27.1,50.500004,2178.8,1124.6,257.30002
Europe,32,2010,1,13,27.999998,50.299999,1960.6,1167,253.40001
Europe,32,2011,2,6,30.4,1425.207999,27567.38,21065.434,4424.2141
Europe,32,2012,2,11,37.200001,1083.0150019999999,27072.41,22176.277,4783.16992
Europe,32,2013,3,20,33.100002,2248.38899,27113.75,47280.0379,6307.2411
Europe,32,2014,2,7,31.699999,1318.09501,22080.41,17198.214,3668.6819
Europe,32,2015,1,6,29.500002,73.199997,2040.4,1728.2,424.79999
Europe,32,2016,1,8,30.300001,101.9,2012.7,1921.6,433.10001
Europe,33,1985,1,5,50.385998,835.849,6023.08,5529.6411,921.32001
Europe,33,1986,1,6,83.886002,1438.537,8601.01,7687.1865,810.94904
Europe,33,1987,1,4,106.128,1271.124,9721.97,8764.082,1230.6019
Europe,33,1988,1,12,112.702,983.70599,10103.28,9142.2646,1522.5431
Europe,33,1989,2,23,320.41122,1044.29,11649.86,25339.422,3552.6696
Europe,33,1990,2,21,362.17073000000005,951.513,13133.44,25497.283000000003,3611.1154
Europe,33,1991,2,32,339.9584,0,12719.36,24623.068,2945.6777
Europe,33,1992,2,26,268.50086,1013.632,11941.79,20187.308100000002,2284.0595000000003
Europe,33,1993,2,32,242.008469,985.24298,11357.68,18954.1511,2096.88402
Europe,33,1994,2,24,221.69899900000001,1396.301,12764.27,21756.278,2604.522
Europe,33,1995,3,36,250.071,1626.91098,8846.23,28075.0632,3987.13467
Europe,33,1996,3,30,247.651,2224.063,8950.47,27129.683800000003,3552.1473800000003
Europe,33,1997,2,23,221.015,1767.03201,12007.12,24802.888,3206.4919800000002
Europe,33,1998,3,22,245.18699999999998,2311.60513,9194.64,25615.6874,2922.430606
Europe,33,1999,5,35,294.937799,2295.740018,7092.63,27504.0026,3689.768483
Europe,33,2000,5,62,440.27349699999996,2526.788893,9574.26,48376.09661,7370.625465
Europe,33,2001,6,97,387.50897199999997,3243.809169,8070.23,47966.2895,5305.84865
Europe,33,2002,7,113,497.673244,5963.619873,8636.01,60176.0198,6710.809609999999
Europe,33,2003,6,122,553.570407,4172.904995,11166.66,67741.6863,7325.439812
Europe,33,2004,5,113,455.478369,3906.4215190000004,12388.95,61188.7048,11220.49495
Europe,33,2005,8,85,418.657979,5265.125953,12582.29,94257.185,19905.161804
Europe,33,2006,6,48,461.65596800000003,6539.841429,28337.82,117948.7895,23777.90498
Europe,33,2007,7,36,492.050796,2457.677398,8452.86,63795.2152,9413.73313
Europe,33,2008,6,45,758.641234,6979.10678,29250.97,170974.2124,26503.40582
Europe,33,2009,6,52,714.809557,4105.92783,32943.42,96380.9637,8812.7509
Europe,33,2010,7,54,826.049579,5099.300981,26208.59,122075.9434,12618.05949
Europe,33,2011,6,39,844.647369,6798.8910479999995,29499.09,142528.2905,15162.05875
Europe,33,2012,9,90,911.6389352,8191.27732,21809.06,150165.8654,13772.027644
Europe,33,2013,9,70,1004.718759,6594.99728,20851.28,144654.5335,12038.07772
Europe,33,2014,8,94,894.006087,6107.46169,20135.15,133609.11490000002,11880.424756
Europe,33,2015,9,89,799.5265402,5463.083995,14684.93,112629.12169,4075.877303
Europe,33,2016,6,63,721.259334,3817.340464,18540.17,85291.5588,7903.32147
Europe,34,1980,1,63,0,181.2,2296.6,4206.3872,323.58701
Europe,34,1981,1,67,0,185.28,2142.53,3317.76,326.784
Europe,34,1982,1,40,0,203.54401,1966.03,2533.7869,242.53899
Europe,34,1983,1,26,0,124.582,1910.11,2356.1599,227.528
Europe,34,1984,1,19,0,89.977005,914.13,1466.491,85.345001
Europe,34,1985,1,31,0,101.728,1126.09,1859.7151,117.478
Europe,34,1986,1,13,0,71.481003,1072.8,1987.6649,144.593
Europe,34,1987,1,22,0,93.923004,1768.5,2165.5049,164.27
Europe,34,1988,1,4,3.4359999,104.53101,1607.39,2507.124,214.66901
Europe,34,1995,2,5,38.838001,321.82902,1921.61,4302.2119299999995,522.202552
Europe,34,1996,2,9,39.382999,270.487138,1870.4,4748.64527,604.50297
Europe,34,1997,2,3,42.390221,213.525328,1757.82,4166.95353,640.10602
Europe,34,1998,3,17,50.2991889,243.7115404,1329.85,4378.16093,672.034106
Europe,34,1999,3,21,57.8833279,300.4300939,1575.24,5139.46918,865.3892310000001
Europe,34,2000,2,19,62.113682999999995,304.82112800000004,4492.07,5632.1636,1795.68574
Europe,34,2001,2,24,75.706726,355.780544,4311.71,7071.6296999999995,1090.28201
Europe,34,2002,3,31,88.5124794,416.242204,3303.98,8031.1885,1343.2213694
Europe,34,2003,2,20,90.620125,426.5935,5179.06,8896.3242,1501.7678799999999
Europe,34,2004,2,32,100.204098,485.25745,5464.07,9747.212899999999,1687.70508
Europe,34,2005,2,25,94.554491,402.00061999999997,5683.68,9059.2659,1549.37769
Europe,34,2006,3,16,142.625846,569.12499,4646.73,12228.99384,1775.5878790000002
Europe,34,2007,2,9,147.840491,762.8605299999999,8037.4,12356.0664,1947.79847
Europe,34,2008,2,12,141.984589,675.1554000000001,8110.89,11165.894,1589.9547699999998
Europe,34,2009,2,11,161.17868000000001,396.34727999999996,7899.87,12763.3804,1861.3881099999999
Europe,34,2010,2,16,175.652129,428.96951,8045.95,12588.5786,2151.347
Europe,34,2011,2,12,201.76533,503.89264,8796.44,13451.1162,2038.11148
Europe,34,2012,2,24,219.5915,616.6321399999999,9773.88,14177.8154,2323.8875
Europe,34,2013,2,14,226.4020493,564.22389,9379.17,14084.8418,2140.90971
Europe,34,2014,3,24,275.075176,491.26967900000005,6126.53,13870.21919,2263.29223
Europe,34,2015,2,24,236.5677597,499.14279999999997,8689.74,13866.4463,2256.77855
Europe,34,2016,1,18,244.14452,126.91553,10488.09,7847.5186,1437.3486
Europe,35,1980,2,35,107.096,175.405,1601.09,3935.8140000000003,535.334009
Europe,35,1981,2,47,144.57001,204.850991,1735.06,4505.948,588.29201
Europe,35,1982,2,36,133.164999,152.622002,1631.96,4026.2471,383.31799
Europe,35,1983,2,34,126.387,101.178001,1618.59,3597.4961000000003,275.12499
Europe,35,1984,3,60,166.60001,196.36700000000002,1874.86,5910.3911,647.2230099999999
Europe,35,1985,3,71,199.460002,264.483007,2302.6,7059.5851,743.46496
Europe,35,1986,4,64,208.45699919999998,418.685001,1965.63,9063.13804,982.1359990000001
